1.8181418744460554e-09,2.845665385601767e-10,3.883001536018175e-10,3.883001536018176e-11,2.718101075212723e-12
1.9690068135218944e-09,3.081791697339588e-10,4.205203449079142e-10,4.2052034490791426e-11,2.9436424143554004e-12
1.9269751434998485e-09,3.0160058144215054e-10,4.115436505392892e-10,4.1154365053928926e-11,2.880805553775025e-12
1.9562601053064104e-09,3.061841182553596e-10,4.177980332844069e-10,4.177980332844069e-11,2.9245862329908487e-12
1.9523295617512267e-09,3.05568929094448e-10,4.16958587976168e-10,4.1695858797616805e-11,2.9187101158331762e-12
1.916354672492356e-09,2.9993831805393075e-10,4.0927543892088097e-10,4.0927543892088097e-11,2.8649280724461668e-12
1.9741109414665585e-09,3.0897804249630795e-10,4.216104323718094e-10,4.216104323718095e-11,2.9512730266026656e-12
1.962705947080808e-09,3.071929894043208e-10,4.191746702709205e-10,4.191746702709206e-11,2.9342226918964443e-12
1.9569589620642695e-09,3.0629349984506304e-10,4.1794728796592344e-10,4.1794728796592347e-11,2.9256310157614642e-12
1.9607005902166498e-09,3.0687912090515033e-10,4.187463866538259e-10,4.1874638665382594e-11,2.9312247065767814e-12
1.9704666858850933e-09,3.084076617075359e-10,4.208321295221056e-10,4.208321295221057e-11,2.945824906654739e-12
1.9750515544821784e-09,3.0912526257508265e-10,4.218113188832409e-10,4.2181131888324094e-11,2.952679232182686e-12
1.9825867108693196e-09,3.103046278384517e-10,4.234206005480351e-10,4.234206005480351e-11,2.963944203836246e-12
1.986165201015104e-09,3.108647153477765e-10,4.2418485788834533e-10,4.241848578883454e-11,2.9692940052184176e-12
1.9930078392106214e-09,3.119356911023563e-10,4.2564623859779654e-10,4.2564623859779664e-11,2.9795236701845765e-12
1.996694642678718e-09,3.1251273127508077e-10,4.2643362839013487e-10,4.264336283901349e-11,2.985035398730945e-12
2.0087728016208004e-09,3.14403144740958e-10,4.290131580948048e-10,4.2901315809480484e-11,3.0030921066636336e-12
2.0235793464429293e-09,3.1672059161751323e-10,4.3217538856182847e-10,4.321753885618284e-11,3.025227719932799e-12
2.0280356846104063e-09,3.174180755404105e-10,4.3312712770785085e-10,4.3312712770785085e-11,3.0318898939549563e-12
2.044962405944283e-09,3.2006736191726253e-10,4.367421637984322e-10,4.367421637984321e-11,3.057195146589025e-12
2.0580838144209133e-09,3.2212105962023547e-10,4.395445000729322e-10,4.395445000729322e-11,3.0768115005105253e-12
2.0914726805438555e-09,3.2734691915990957e-10,4.466753527452953e-10,4.4667535274529547e-11,3.1267274692170678e-12
2.104168231107262e-09,3.2933396369681895e-10,4.49386738640487e-10,4.4938673864048704e-11,3.1457071704834088e-12
2.1252315865616873e-09,3.3263069550657095e-10,4.5388523475527173e-10,4.538852347552718e-11,3.177196643286902e-12
2.170531136862393e-09,3.397207561935743e-10,4.6355984958433534e-10,4.635598495843354e-11,3.2449189470903474e-12
2.2167891624376265e-09,3.4696083267142496e-10,4.734391657634715e-10,4.7343916576347165e-11,3.314074160344301e-12
2.218508828650561e-09,3.4722998628840705e-10,4.738064344920628e-10,4.738064344920629e-11,3.3166450414444394e-12
2.275192581616219e-09,3.561018458504954e-10,4.859123709388533e-10,4.859123709388534e-11,3.4013865965719733e-12
2.2915517556703286e-09,3.586623025451633e-10,4.894061960837942e-10,4.8940619608379433e-11,3.4258433725865602e-12
2.3470846780635316e-09,3.6735403982027514e-10,5.012663499025431e-10,5.012663499025431e-11,3.508864449317801e-12
2.3852105549899357e-09,3.7332131277020585e-10,5.094088849130395e-10,5.0940888491303953e-11,3.5658621943912768e-12
2.45098299251275e-09,3.8361568811109357e-10,5.234558896885365e-10,5.2345588968853644e-11,3.6641912278197556e-12
2.517653865553513e-09,3.940506821182445e-10,5.37694773136718e-10,5.37694773136718e-11,3.763863411957026e-12
2.581386842707157e-09,4.0402585124869156e-10,5.513062108171801e-10,5.5130621081718004e-11,3.859143475720261e-12
2.562752542161585e-09,4.011093030522758e-10,5.473264874161597e-10,5.473264874161597e-11,3.831285411913118e-12
2.5338316833606505e-09,3.9658275383362535e-10,5.411498660685431e-10,5.41149866068543e-11,3.788049062479801e-12
2.534016309139027e-09,3.966116505437337e-10,5.411892965547499e-10,5.4118929655474996e-11,3.7883250758832494e-12
2.5121202395570068e-09,3.931845864534097e-10,5.365129578699237e-10,5.365129578699236e-11,3.755590705089466e-12
2.470064742394503e-09,3.8660226885588603e-10,5.275311747442385e-10,5.275311747442386e-11,3.69271822320967e-12
2.4060580705583074e-09,3.765842623927034e-10,5.138612841516199e-10,5.1386128415162e-11,3.59702898906134e-12
2.378306862854896e-09,3.7224078115616343e-10,5.079344649273757e-10,5.0793446492737576e-11,3.55554125449163e-12
2.2081870832665886e-09,3.45614477951517e-10,4.716020216382769e-10,4.7160202163827704e-11,3.3012141514679384e-12
1.989022953667009e-09,3.1131199660324046e-10,4.2479518748323955e-10,4.2479518748323945e-11,2.973566312382676e-12
1.6954944069073259e-09,2.653703659230433e-10,3.621063613826749e-10,3.6210636138267494e-11,2.534744529678725e-12
1.3539162293826436e-09,2.1190824561655875e-10,2.891555863831861e-10,2.891555863831861e-11,2.0240891046823027e-12
9.843783257676775e-10,1.5407000781097806e-10,2.1023345893419175e-10,2.102334589341918e-11,1.4716342125393422e-12
6.603263460964131e-10,1.0335100096960053e-10,1.4102575009152386e-10,1.4102575009152387e-11,9.871802506406671e-13
4.003016118762034e-10,6.265322067144894e-11,8.549232574379981e-11,8.549232574379979e-12,5.984462802065987e-13
2.095366578422075e-10,3.2795637272141964e-11,4.4750697164449873e-11,4.475069716444987e-12,3.132548801511491e-13
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
