1.8837014457388587e-11,2.948275971356888e-12,4.023016965841666e-12,4.0230169658416653e-13,2.8161118760891656e-14
2.0400063215430647e-11,3.1929166019525224e-12,4.356836939610093e-12,4.356836939610093e-13,3.049785857727064e-14
1.996459002694976e-11,3.1247585007484975e-12,4.263833028114946e-12,4.263833028114946e-13,2.984683119680462e-14
2.026799869500714e-11,3.1722465189563995e-12,4.328631949511935e-12,4.3286319495119354e-13,3.0300423646583543e-14
2.0227275029064996e-11,3.165872652968538e-12,4.319934605282193e-12,4.3199346052821936e-13,3.023954223697535e-14
1.9854552871470918e-11,3.107536031540938e-12,4.240332417422857e-12,4.240332417422857e-13,2.9682326921959995e-14
2.0452939710837153e-11,3.2011925684656454e-12,4.36812976091125e-12,4.3681297609112513e-13,3.0576908326378757e-14
2.0334774790708816e-11,3.1826979818919737e-12,4.34289330534028e-12,4.34289330534028e-13,3.040025313738196e-14
2.0275229207247e-11,3.1733782028304866e-12,4.330176168394309e-12,4.3301761683943104e-13,3.0311233178760164e-14
2.0313989770842916e-11,3.179444813786517e-12,4.338454253294903e-12,4.3384542532949036e-13,3.0369179773064316e-14
2.0415165386758648e-11,3.1952803188219014e-12,4.360062306963875e-12,4.3600623069638754e-13,3.052043614874713e-14
2.0462657864059447e-11,3.2027136055544086e-12,4.370205264722026e-12,4.3702052647220265e-13,3.059143685305418e-14
2.054071326679052e-11,3.2149304496210303e-12,4.386875539630667e-12,4.386875539630667e-13,3.070812877741467e-14
2.0577770162701586e-11,3.2207304109702563e-12,4.394789772604734e-12,4.394789772604735e-13,3.076352840823314e-14
2.0648638544383937e-11,3.2318223781880793e-12,4.409925117034966e-12,4.409925117034966e-13,3.0869475819244765e-14
2.0686801250113936e-11,3.2377954153994833e-12,4.418075517564813e-12,4.4180755175648134e-13,3.092652862295368e-14
2.081188955545514e-11,3.2573736158499562e-12,4.444790598967675e-12,4.444790598967675e-13,3.1113534192773725e-14
2.096522739246963e-11,3.281373292730405e-12,4.477538926533607e-12,4.477538926533607e-13,3.1342772485735254e-14
2.10113061946078e-11,3.288585318045785e-12,4.4873799660033625e-12,4.4873799660033627e-13,3.1411659762023535e-14
2.1186548528214757e-11,3.31601337797039e-12,4.524806432008857e-12,4.524806432008858e-13,3.1673645024062005e-14
2.1322317307073875e-11,3.3372632331040845e-12,4.553802539752864e-12,4.553802539752864e-13,3.187661777827005e-14
2.166800144131704e-11,3.39136799736882e-12,4.627630223010656e-12,4.627630223010655e-13,3.239341156107459e-14
2.179920858908968e-11,3.411903888654746e-12,4.655652104223471e-12,4.655652104223471e-13,3.2589564729564307e-14
2.2016986191988766e-11,3.4459893577283884e-12,4.702162818181101e-12,4.702162818181103e-13,3.2915139727267717e-14
2.2485675234170336e-11,3.519346239426814e-12,4.802260632124274e-12,4.802260632124275e-13,3.361582442486992e-14
2.2964074863546287e-11,3.5942229740168826e-12,4.904432334003333e-12,4.904432334003333e-13,3.433102633802333e-14
2.2980752578065224e-11,3.5968332870834544e-12,4.9079941897641225e-12,4.907994189764124e-13,3.435595932834887e-14
2.3566192740963724e-11,3.688463474491625e-12,5.0330265144540894e-12,5.03302651445409e-13,3.523118560117863e-14
2.373314417910829e-11,3.7145938846252764e-12,5.068682295769467e-12,5.068682295769467e-13,3.5480776070386256e-14
2.430496185315055e-11,3.804091947717472e-12,5.190805268560296e-12,5.190805268560296e-13,3.633563687992207e-14
2.4694420518241013e-11,3.865048084196549e-12,5.273981868583471e-12,5.273981868583471e-13,3.6917873080084294e-14
2.5366048535744606e-11,3.970167966658562e-12,5.417421314110452e-12,5.417421314110452e-13,3.792194919877317e-14
2.6037000772045604e-11,4.075182079202202e-12,5.5607164331970954e-12,5.560716433197096e-13,3.892501503237967e-14
2.673193073293897e-11,4.183949066142337e-12,5.709132469563681e-12,5.709132469563681e-13,3.9963927286945776e-14
2.647746804996193e-11,4.144121830487489e-12,5.654786931256327e-12,5.654786931256327e-13,3.9583508518794286e-14
2.6106494393547568e-11,4.086058875782696e-12,5.57555817040299e-12,5.57555817040299e-13,3.9028907192820924e-14
2.6375510496393334e-11,4.128163940453237e-12,5.6330118793376684e-12,5.633011879337668e-13,3.943108315536368e-14
2.620284630540269e-11,4.101139398609674e-12,5.596136026674285e-12,5.596136026674285e-13,3.917295218671999e-14
2.5653111297049647e-11,4.015097604703993e-12,5.4787292438571726e-12,5.478729243857174e-13,3.83511047070002e-14
2.5163343105357217e-11,3.938441519188524e-12,5.374129560666114e-12,5.374129560666115e-13,3.76189069246628e-14
2.4838975893165878e-11,3.88767317371833e-12,5.304854527684618e-12,5.304854527684618e-13,3.7133981693792335e-14
