1.88370144573886e-09,2.9482759713568903e-10,4.0230169658416683e-10,4.0230169658416685e-11,2.8161118760891675e-12
2.0400063215430657e-09,3.1929166019525236e-10,4.3568369396100946e-10,4.356836939610095e-11,3.0497858577270666e-12
1.996459002694976e-09,3.124758500748497e-10,4.2638330281149457e-10,4.2638330281149455e-11,2.9846831196804616e-12
2.0267998695007127e-09,3.172246518956397e-10,4.328631949511931e-10,4.328631949511931e-11,3.0300423646583513e-12
2.0227275029065002e-09,3.16587265296854e-10,4.319934605282195e-10,4.319934605282195e-11,3.0239542236975365e-12
1.9854552871470907e-09,3.107536031540936e-10,4.240332417422854e-10,4.240332417422854e-11,2.9682326921959977e-12
2.0452939710837127e-09,3.2011925684656415e-10,4.3681297609112457e-10,4.368129760911245e-11,3.0576908326378713e-12
2.033477479070881e-09,3.1826979818919733e-10,4.342893305340279e-10,4.342893305340279e-11,3.0400253137381957e-12
2.027522920724699e-09,3.173378202830485e-10,4.330176168394308e-10,4.330176168394309e-11,3.031123317876016e-12
2.0313989770842887e-09,3.179444813786512e-10,4.338454253294897e-10,4.3384542532948974e-11,3.036917977306428e-12
2.0415165386758663e-09,3.195280318821904e-10,4.3600623069638794e-10,4.3600623069638786e-11,3.0520436148747152e-12
2.046265786405944e-09,3.2027136055544075e-10,4.370205264722024e-10,4.370205264722024e-11,3.0591436853054175e-12
2.0540713266790548e-09,3.214930449621034e-10,4.386875539630672e-10,4.386875539630672e-11,3.0708128777414708e-12
2.057777016270159e-09,3.220730410970257e-10,4.3947897726047353e-10,4.394789772604736e-11,3.076352840823315e-12
2.064863854438389e-09,3.2318223781880736e-10,4.409925117034958e-10,4.409925117034958e-11,3.0869475819244704e-12
2.06868012501139e-09,3.237795415399477e-10,4.4180755175648044e-10,4.4180755175648035e-11,3.0926528622953627e-12
2.0811889555455135e-09,3.257373615849956e-10,4.4447905989676745e-10,4.4447905989676746e-11,3.1113534192773723e-12
